time,received,sent
2025-03-20 20:56:53,4.146897,-3.042385
2025-03-20 20:56:52,0.5600091,-0.7840127
2025-03-20 20:56:51,0.5599923,-0.7839892
2025-03-20 20:56:50,0.5600051,-0.7840071
2025-03-20 20:56:49,0.7600854,-0.9340995
2025-03-20 20:56:48,0.8080199,-0.9700479
2025-03-20 20:56:47,0.5599913,-0.7839879
2025-03-20 20:56:46,0.5599461,-0.7839246
2025-03-20 20:56:45,0.5600107,-0.7840149
2025-03-20 20:56:44,3.452881,-1.6554001
2025-03-20 20:56:43,4.147068,-2.814476
2025-03-20 20:56:42,0.5600142,-1.962072
2025-03-20 20:56:41,0.5600012,-0.7840017
2025-03-20 20:56:40,0.5600392,-0.7840548
2025-03-20 20:56:39,0.5600036,-0.7840051
2025-03-20 20:56:38,0.5600043,-0.784006
2025-03-20 20:56:37,0.5600208,-0.7840291
2025-03-20 20:56:36,0.559965,-0.783951
2025-03-20 20:56:35,0.5600728,-0.7841019
2025-03-20 20:56:34,1.6317387,-2.620255
2025-03-20 20:56:33,8.017053,-6.99553
2025-03-20 20:56:32,9.123294,-6.863948
2025-03-20 20:56:31,1.755755,-2.272045
2025-03-20 20:56:30,0.5600327,-0.7840458
2025-03-20 20:56:29,0.5599996,-0.7839995
2025-03-20 20:56:28,0.5600632,-0.7840884
2025-03-20 20:56:27,0.5600308,-0.7840431
2025-03-20 20:56:26,0.5599135,-0.7838788
2025-03-20 20:56:25,0.8885719,-1.3625698
2025-03-20 20:56:24,0.9674158,-1.5014131
2025-03-20 20:56:23,3.452755,-2.605375
2025-03-20 20:56:22,4.147299,-3.042701
2025-03-20 20:56:21,0.5599585,-0.783942
2025-03-20 20:56:20,0.5599843,-0.783978
2025-03-20 20:56:19,0.5600249,-0.7840349
2025-03-20 20:56:18,0.5600078,-0.7840109
2025-03-20 20:56:17,2.917105,-18.88376
2025-03-20 20:56:16,3.482893,-23.22823
2025-03-20 20:56:15,0.7599597,-0.9339543
2025-03-20 20:56:14,0.8080338,-0.9700366
2025-03-20 20:56:13,4.110283,-3.177064
2025-03-20 20:56:12,4.961798,-3.75105
2025-03-20 20:56:11,0.5600094,-0.7840132
2025-03-20 20:56:10,0.5599849,-0.7839788
2025-03-20 20:56:09,0.5600516,-0.7840722
2025-03-20 20:56:08,0.5599592,-0.7839428
2025-03-20 20:56:07,0.5600133,-0.7840186
2025-03-20 20:56:06,0.5599508,-0.7839311
2025-03-20 20:56:05,0.5599566,-0.7839392
2025-03-20 20:56:04,0.560086,-0.7841204
2025-03-20 20:56:03,3.454731,-2.60666
2025-03-20 20:56:02,4.567038,-3.277305
2025-03-20 20:56:01,1.0823628,-1.0762207
2025-03-20 20:56:00,0.5600125,-0.7840175
2025-03-20 20:55:59,0.5598887,-0.7838441
2025-03-20 20:55:58,0.56001,-0.784014
2025-03-20 20:55:57,0.5600404,-0.7840566
2025-03-20 20:55:56,0.5599463,-0.7839249
2025-03-20 20:55:55,0.5600005,-0.7840006
2025-03-20 20:55:54,0.5600231,-0.7840324
2025-03-20 20:55:53,3.454502,-2.606463
